Customer_ID,Recency,Frequency,Monetary,Cluster
CUST_00758,3,7,28871.17,0
CUST_00759,77,3,21591.21,0
CUST_00760,46,2,900.02,1
CUST_00761,148,2,346.77,1
CUST_00762,61,7,4389.5,0
CUST_00763,157,2,508.09,1
CUST_00764,91,6,10903.49,0
CUST_00765,15,10,8226.76,0
CUST_00766,74,1,618.3,1
CUST_00767,10,2,348.89,1
CUST_00768,246,2,204.91,1
CUST_00769,61,6,2203.71,0
CUST_00770,320,1,121.88,1
CUST_00771,126,6,8641.52,0
CUST_00772,406,1,353.73,1
CUST_00773,9,2,5423.1,0
CUST_00774,175,3,2078.56,1
CUST_00775,33,4,4913.81,0
CUST_00776,264,2,381.37,1
CUST_00777,235,4,840.09,1
CUST_00778,24,2,836.48,1
CUST_00779,2,10,12116.55,0
CUST_00780,70,8,5879.83,0
CUST_00781,218,2,350.36,1
CUST_00782,56,6,12558.32,0
CUST_00783,181,8,7857.5599999999995,0
CUST_00784,37,10,3207.38,0
CUST_00785,183,4,3004.31,0
CUST_00786,164,3,2606.11,1
CUST_00787,134,2,133.78,1
CUST_00788,231,2,2866.96,1
CUST_00789,18,4,5413.2,0
CUST_00790,19,8,10624.25,0
CUST_00791,8,9,8887.98,0
CUST_00792,12,5,13834.56,0
CUST_00793,69,3,2173.87,0
CUST_00794,19,4,5019.5,0
CUST_00795,100,4,2438.6200000000003,0
CUST_00796,374,1,586.03,1
CUST_00797,72,3,2350.59,0
CUST_00798,9,8,6747.21,0
CUST_00799,16,2,7411.16,0
CUST_00800,430,1,390.96,1
CUST_00801,54,3,811.71,1
CUST_00802,34,1,1477.65,1
CUST_00803,322,2,9146.86,1
CUST_00804,118,3,2370.46,1
CUST_00805,42,6,18579.38,0
CUST_00806,3,6,34314.39,0
CUST_00807,48,4,4857.6900000000005,0
CUST_00808,141,3,2821.7799999999997,1
CUST_00809,8,3,2380.0699999999997,0
CUST_00810,16,10,14258.16,0
CUST_00811,7,5,1727.1299999999999,0
CUST_00812,307,1,102.35,1
CUST_00813,28,3,2373.66,0
CUST_00814,35,6,5849.99,0
CUST_00815,10,7,17211.84,0
CUST_00816,129,3,5458.88,0
CUST_00817,24,6,12845.179999999998,0
CUST_00818,183,2,1577.78,1
CUST_00819,261,2,1164.21,1
CUST_00820,108,4,16383.44,0
CUST_00821,15,5,4950.09,0
CUST_00822,4,9,8026.13,0
CUST_00823,123,2,1523.71,1
CUST_00824,242,4,10210.44,0
CUST_00825,10,8,10967.34,0
CUST_00826,103,4,1813.6100000000001,0
CUST_00827,72,2,1475.0500000000002,1
CUST_00828,129,3,7812.87,0
CUST_00829,126,3,8901.83,0
CUST_00830,87,1,519.12,1
CUST_00831,74,3,300.26,1
CUST_00832,223,2,754.55,1
CUST_00833,75,4,5887.01,0
CUST_00834,27,2,3911.92,0
CUST_00835,202,2,1755.37,1
CUST_00836,174,4,7261.370000000001,0
CUST_00837,63,2,7940.160000000001,0
CUST_00838,10,6,16812.41,0
CUST_00839,13,1,563.87,1
CUST_00840,177,3,895.9,1
CUST_00841,221,1,4575.39,1
CUST_00842,104,2,14722.4,0
CUST_00843,97,2,884.76,1
CUST_00844,37,10,15381.12,0
CUST_00845,23,3,971.3700000000001,0
CUST_00846,360,1,93.72,1
CUST_00847,180,4,2488.36,0
CUST_00848,156,4,9006.06,0
CUST_00849,191,2,1925.33,1
CUST_00850,45,3,2305.4900000000002,0
CUST_00851,118,2,3052.18,1
CUST_00852,29,4,7629.86,0
CUST_00853,116,4,20286.17,0
CUST_00854,186,3,494.82,1
CUST_00855,9,8,6488.4400000000005,0
CUST_00856,61,2,1188.24,1
CUST_00857,25,2,4882.8,0
CUST_00858,193,3,3252.0299999999997,1
CUST_00859,409,1,35.2,1
CUST_00860,234,3,1173.88,1
CUST_00861,229,2,10067.42,1
CUST_00862,398,1,53.2,1
CUST_00863,232,4,1076.89,1
CUST_00864,36,8,8508.11,0
CUST_00865,318,2,2623.9,1
CUST_00866,47,2,5723.82,0
CUST_00867,5,10,10800.08,0
CUST_00868,39,10,9437.09,0
CUST_00869,158,4,2940.8,0
CUST_00870,314,1,302.08,1
CUST_00871,47,1,2035.35,1
CUST_00872,239,3,509.5,1
CUST_00873,287,2,910.1800000000001,1
CUST_00874,101,7,4943.36,0
CUST_00875,3,6,14677.81,0
CUST_00876,228,5,10796.990000000002,0
CUST_00877,145,3,15302.01,0
CUST_00878,182,5,7207.37,0
CUST_00879,111,1,77.56,1
CUST_00880,368,3,5612.8099999999995,1
CUST_00881,104,3,1453.72,1
CUST_00882,72,3,4395.45,0
CUST_00883,123,1,250.01,1
CUST_00884,101,1,1714.58,1
CUST_00885,160,2,4665.0,1
CUST_00886,19,3,2530.99,0
CUST_00887,46,3,3138.0,0
CUST_00888,74,1,160.1,1
CUST_00889,54,1,261.54,1
CUST_00890,85,2,1249.29,1
CUST_00891,183,2,1087.8600000000001,1
CUST_00892,269,2,2316.11,1
CUST_00893,47,5,2003.29,0
CUST_00894,162,5,1423.9,0
CUST_00895,127,1,799.48,1
CUST_00896,47,2,1282.8600000000001,1
CUST_00897,171,5,6411.04,0
CUST_00898,43,1,1231.66,1
CUST_00899,186,5,30453.57,0
CUST_00900,22,10,7799.1900000000005,0
CUST_00901,90,4,4283.77,0
CUST_00902,171,1,180.96,1
CUST_00903,20,5,7655.06,0
CUST_00904,283,3,4580.25,1
CUST_00905,58,2,661.3199999999999,1
CUST_00906,31,6,5463.87,0
CUST_00907,329,2,193.12,1
CUST_00908,20,3,5936.15,0
CUST_00909,39,9,14365.42,0
CUST_00910,257,3,1025.2,1
CUST_00911,30,3,2322.8,0
CUST_00912,72,2,3160.94,1
CUST_00913,14,7,4360.400000000001,0
CUST_00914,27,6,14194.68,0
CUST_00915,390,2,1239.79,1
CUST_00916,17,10,19346.75,0
CUST_00917,179,1,122.03,1
CUST_00918,25,5,4147.0,0
CUST_00919,201,1,487.4,1
CUST_00920,94,6,15802.97,0
CUST_00921,51,4,3100.95,0
CUST_00922,22,6,21858.78,0
CUST_00923,270,1,179.18,1
CUST_00924,79,2,101.66,1
CUST_00925,115,3,2945.91,1
CUST_00926,14,5,5369.88,0
CUST_00927,21,10,18298.3,0
CUST_00928,138,2,901.3800000000001,1
CUST_00929,43,3,1769.6599999999999,0
CUST_00930,240,5,7661.23,0
CUST_00931,43,5,3782.24,0
CUST_00932,73,8,4574.44,0
CUST_00933,2,7,3877.21,0
CUST_00934,17,6,7009.469999999999,0
CUST_00935,115,2,8785.150000000001,0
CUST_00936,69,2,343.54,1
CUST_00937,33,9,15177.78,0
CUST_00938,240,3,1732.04,1
CUST_00939,99,3,276.87,1
CUST_00940,150,5,9449.84,0
CUST_00941,83,5,8273.55,0
CUST_00942,48,4,2584.1000000000004,0
CUST_00943,351,1,1536.15,1
CUST_00944,32,2,539.6,1
CUST_00945,64,2,538.8,1
CUST_00946,22,4,2238.9,0
CUST_00947,415,1,1429.76,1
CUST_00948,21,3,653.99,0
CUST_00949,150,2,387.93,1
CUST_00950,66,7,12064.04,0
CUST_00951,256,3,2923.58,1
CUST_00952,216,3,449.48,1
CUST_00953,57,5,3368.5099999999998,0
CUST_00954,10,1,2430.62,1
CUST_00955,173,2,3817.0099999999998,1
CUST_00956,79,5,3656.4700000000003,0
CUST_00957,109,3,2858.88,0
CUST_00958,249,2,2132.67,1
CUST_00959,3,3,473.52,0
CUST_00960,80,1,1066.85,1
CUST_00961,191,2,4757.59,1
CUST_00962,322,2,14201.03,1
CUST_00963,73,4,3916.07,0
CUST_00964,18,3,496.2,0
CUST_00965,324,3,2508.01,1
CUST_00966,86,9,35689.94,0
CUST_00967,108,6,4569.83,0
CUST_00968,56,6,22068.72,0
CUST_00969,62,6,26898.39,0
CUST_00970,7,7,4637.1900000000005,0
CUST_00971,89,1,1798.1,1
CUST_00972,300,4,4165.82,0
CUST_00973,102,8,18849.21,0
CUST_00974,240,1,56.43,1
CUST_00975,176,5,5619.91,0
CUST_00976,125,3,2563.35,1
CUST_00977,10,1,164.36,1
CUST_00978,24,4,3135.39,0
CUST_00979,126,4,4467.04,0
CUST_00980,358,1,1002.27,1
CUST_00981,36,4,5336.09,0
CUST_00982,93,3,2509.91,0
CUST_00983,103,3,4839.57,0
CUST_00984,16,8,3430.3599999999997,0
CUST_00985,59,3,1768.08,0
CUST_00986,315,1,628.03,1
CUST_00987,168,1,436.25,1
CUST_00988,238,1,88.2,1
CUST_00989,50,4,8267.37,0
CUST_00990,85,6,13852.23,0
CUST_00991,27,3,980.24,0
CUST_00992,180,2,2397.15,1
CUST_00993,21,7,6308.68,0
CUST_00994,242,1,203.19,1
CUST_00995,114,4,3108.6,0
CUST_00996,205,2,295.34,1
CUST_00997,335,1,351.29,1
CUST_00998,296,2,1626.4199999999998,1
CUST_00999,37,4,1375.0,0
CUST_01000,154,1,318.43,1
CUST_01001,59,2,99.68,1
CUST_01002,212,3,8906.04,0
CUST_01003,63,2,643.03,1
CUST_01004,22,2,509.02,1
CUST_01005,22,5,24841.100000000002,0
CUST_01006,339,3,16050.4,0
CUST_01007,110,2,10150.95,0
CUST_01008,280,3,2469.34,1
CUST_01009,52,7,7796.320000000001,0
CUST_01010,136,2,1590.27,1
CUST_01011,49,2,7437.790000000001,0
CUST_01012,169,1,64.37,1
CUST_01013,137,3,1041.9,1
CUST_01014,324,2,2154.42,1
CUST_01015,1,3,4826.88,0
CUST_01016,113,3,3345.95,0
CUST_01017,88,6,1227.6799999999998,0
CUST_01018,145,1,418.27,1
CUST_01019,41,8,7283.25,0
CUST_01020,25,8,2716.14,0
CUST_01021,18,7,12576.42,0
CUST_01022,410,1,85.56,1
CUST_01023,205,2,234.63,1
CUST_01024,58,6,3186.68,0
CUST_01025,107,3,1421.33,1
CUST_01026,61,8,13985.02,0
CUST_01027,156,3,1723.3000000000002,1
CUST_01028,360,2,771.87,1
CUST_01029,153,1,292.3,1
CUST_01030,68,4,3806.4700000000003,0
CUST_01031,29,9,10319.52,0
CUST_01032,407,1,89.1,1
CUST_01033,69,5,9972.46,0
CUST_01034,85,5,4335.3,0
CUST_01035,140,5,7537.31,0
CUST_01036,51,6,3580.33,0
CUST_01037,4,4,12120.210000000001,0
CUST_01038,117,6,7543.75,0
CUST_01039,72,2,1774.26,1
CUST_01040,131,2,657.45,1
CUST_01041,192,3,334.12,1
CUST_01042,42,3,635.1800000000001,1
CUST_01043,318,3,5742.6,1
CUST_01044,269,1,31.71,1
CUST_01045,2,5,3422.0,0
CUST_01046,50,4,755.25,0
CUST_01047,329,3,14946.46,0
CUST_01048,38,4,3504.85,0
CUST_01049,16,8,19881.99,0
CUST_01050,6,8,7300.219999999999,0
CUST_01051,145,5,5951.95,0
CUST_01052,324,2,18086.87,1
CUST_01053,178,7,2315.8,0
CUST_01054,117,3,8312.21,0
CUST_01055,147,3,13526.74,0
CUST_01056,3,5,5514.39,0
CUST_01057,111,4,9317.19,0
CUST_01058,104,3,3519.75,0
CUST_01059,113,2,214.71,1
CUST_01060,69,5,3232.79,0
CUST_01061,239,5,1580.91,1
CUST_01062,27,7,24493.82,0
CUST_01063,106,3,7992.35,0
CUST_01064,198,2,7830.389999999999,1
CUST_01065,200,3,1160.06,1
CUST_01066,195,2,6496.88,1
CUST_01067,24,7,17566.699999999997,0
CUST_01068,39,1,282.56,1
CUST_01069,71,3,3109.96,0
CUST_01070,450,1,179.78,1
CUST_01071,5,1,1297.14,1
CUST_01072,287,3,1603.75,1
CUST_01073,3,9,8680.95,0
CUST_01074,155,2,2557.06,1
CUST_01075,59,3,2039.55,0
CUST_01076,97,2,631.35,1
CUST_01077,162,1,58.42,1
CUST_01078,32,2,2462.98,0
CUST_01079,21,6,3987.8,0
CUST_01080,35,2,212.65,1
CUST_01081,2,6,20790.4,0
CUST_01082,3,1,1748.14,0
CUST_01083,406,1,4616.1,1
CUST_01084,74,1,118.54,1
CUST_01085,22,2,149.86,1
CUST_01086,94,9,11067.14,0
CUST_01087,69,8,9994.7,0
CUST_01088,184,4,4310.86,0
CUST_01089,305,2,874.85,1
CUST_01090,118,1,1380.95,1
CUST_01091,219,4,4100.5,0
CUST_01092,133,2,11242.81,0
CUST_01093,43,6,5343.84,0
CUST_01094,65,4,2121.56,0
CUST_01095,86,3,3370.17,0
CUST_01096,38,3,10049.46,0
CUST_01097,35,8,27389.45,0
CUST_01098,102,3,897.75,1
CUST_01099,72,7,4061.72,0
CUST_01100,107,2,650.39,1
CUST_01101,8,3,1625.34,0
CUST_01102,169,3,5772.0599999999995,0
CUST_01103,188,2,1035.0,1
CUST_01104,129,3,5826.07,0
CUST_01105,31,8,14769.94,0
CUST_01106,58,8,7438.6,0
CUST_01107,27,6,2006.49,0
CUST_01108,39,2,1142.57,1
CUST_01109,6,2,1231.08,0
CUST_01110,308,1,2040.93,1
CUST_01111,108,10,6147.09,0
CUST_01112,426,1,960.76,1
CUST_01113,379,1,813.59,1
CUST_01114,130,2,1332.57,1
CUST_01115,18,4,576.43,0
CUST_01116,144,5,5052.7,0
CUST_01117,298,1,481.64,1
CUST_01118,434,1,237.4,1
CUST_01119,117,2,3288.96,1
CUST_01120,54,8,8041.15,0
CUST_01121,63,3,3601.2200000000003,0
CUST_01122,47,2,235.14,1
CUST_01123,145,4,2162.06,0
CUST_01124,232,3,4436.610000000001,1
CUST_01125,271,1,132.24,1
CUST_01126,150,4,2191.3100000000004,0
CUST_01127,26,3,648.97,1
CUST_01128,68,4,1305.38,0
CUST_01129,17,9,13652.469999999998,0
CUST_01130,103,9,16866.57,0
CUST_01131,348,3,2850.57,1
CUST_01132,37,6,2899.48,0
CUST_01133,38,5,5374.04,0
CUST_01134,5,4,1951.5500000000002,0
CUST_01135,187,2,1139.99,1
CUST_01136,66,5,7197.57,0
CUST_01137,35,3,1573.1100000000001,0
CUST_01138,90,4,7051.24,0
CUST_01139,58,5,1162.69,0
CUST_01140,19,5,12029.92,0
CUST_01141,23,3,2666.69,0
CUST_01142,214,5,15314.630000000001,0
CUST_01143,389,2,789.8199999999999,1
CUST_01144,305,2,443.04999999999995,1
CUST_01145,121,7,7311.2300000000005,0
CUST_01146,63,5,11791.93,0
CUST_01147,38,6,3240.96,0
CUST_01148,58,2,2768.0,1
CUST_01149,179,2,5166.56,1
CUST_01150,85,6,5153.86,0
CUST_01151,7,5,6166.43,0
CUST_01152,134,6,9319.65,0
CUST_01153,185,2,206.91,1
CUST_01154,112,9,18130.23,0
CUST_01155,86,4,2045.06,0
CUST_01156,79,3,1704.81,1
CUST_01157,42,8,6169.69,0
CUST_01158,173,2,673.37,1
CUST_01159,13,4,578.5799999999999,0
CUST_01160,65,7,13451.95,0
CUST_01161,33,4,6414.67,0
CUST_01162,49,2,6119.12,0
CUST_01163,29,5,3067.0499999999997,0
CUST_01164,34,9,36842.41,0
CUST_01165,51,2,5624.2,0
CUST_01166,27,2,1695.92,1
CUST_01167,11,4,1916.4099999999999,0
CUST_01168,207,2,958.53,1
CUST_01169,243,3,2079.79,1
CUST_01170,17,10,17446.72,0
CUST_01171,112,2,814.92,1
CUST_01172,221,3,4736.139999999999,1
CUST_01173,46,7,2766.73,0
CUST_01174,44,4,4506.71,0
CUST_01175,163,2,2553.61,1
CUST_01176,160,3,1555.1,1
CUST_01177,18,3,3528.1400000000003,0
CUST_01178,149,3,2088.48,1
CUST_01179,165,2,814.62,1
CUST_01180,72,2,883.61,1
CUST_01181,270,3,5697.4,1
CUST_01182,124,3,6476.74,0
CUST_01183,23,5,5638.56,0
CUST_01184,283,2,1823.83,1
CUST_01185,28,2,933.3199999999999,1
CUST_01186,15,6,4929.09,0
CUST_01187,419,1,1768.04,1
CUST_01188,59,3,5375.82,0
CUST_01189,162,5,2377.96,0
CUST_01190,25,4,3241.55,0
CUST_01191,115,9,8776.92,0
CUST_01192,413,2,3281.43,1
CUST_01193,93,9,9417.97,0
CUST_01194,353,1,1294.59,1
CUST_01195,4,3,1433.49,0
CUST_01196,17,1,8606.4,0
CUST_01197,328,2,1347.1299999999999,1
CUST_01198,52,7,2162.83,0
CUST_01199,8,3,2031.9099999999999,0
CUST_01200,89,1,1968.78,1
CUST_01201,16,2,1455.89,0
CUST_01202,267,1,880.23,1
CUST_01203,210,2,2062.42,1
CUST_01204,259,2,637.43,1
CUST_01205,9,5,2992.01,0
CUST_01206,143,6,4900.86,0
CUST_01207,239,1,8480.2,1
CUST_01208,88,9,20905.190000000002,0
CUST_01209,24,2,8759.95,0
CUST_01210,110,3,4767.4800000000005,0
CUST_01211,168,4,485.23999999999995,1
CUST_01212,102,3,876.6899999999999,1
CUST_01213,257,1,47.41,1
CUST_01214,251,2,2399.5699999999997,1
CUST_01215,116,3,1263.47,1
CUST_01216,30,2,605.96,1
CUST_01217,61,5,1306.51,0
CUST_01218,33,5,15960.17,0
CUST_01219,197,3,3088.43,1
CUST_01220,278,2,5884.14,1
CUST_01221,19,1,468.18,1
CUST_01222,270,3,5085.56,1
CUST_01223,138,3,770.27,1
CUST_01224,108,5,11182.640000000001,0
CUST_01225,385,1,432.81,1
CUST_01226,178,1,985.4,1
CUST_01227,5,3,3941.2000000000003,0
CUST_01228,47,1,4999.35,1
CUST_01229,62,4,499.31,1
CUST_01230,25,10,15802.900000000001,0
CUST_01231,142,3,2697.15,1
CUST_01232,173,2,1149.77,1
CUST_01233,41,3,3147.1600000000003,0
CUST_01234,207,4,5101.83,0
CUST_01235,213,3,1399.25,1
CUST_01236,43,3,18240.98,0
CUST_01237,364,2,853.0799999999999,1
CUST_01238,307,2,1375.67,1
CUST_01239,23,6,7008.59,0
CUST_01240,20,7,3611.81,0
CUST_01241,307,1,295.66,1
CUST_01242,31,4,3982.62,0
CUST_01243,320,1,556.16,1
CUST_01244,99,2,5160.45,1
CUST_01245,396,1,689.7,1
CUST_01246,41,4,5295.3,0
CUST_01247,28,8,9011.99,0
CUST_01248,34,6,1339.96,0
CUST_01249,106,6,2641.15,0
CUST_01250,81,2,5158.3099999999995,1
CUST_01251,3,6,2344.29,0
CUST_01252,93,5,1360.6299999999999,0
CUST_01253,32,3,418.89,1
CUST_01254,303,1,77.43,1
CUST_01255,125,4,2229.94,0
CUST_01256,49,2,341.07,1
CUST_01257,77,6,4484.58,0
CUST_01258,25,3,6633.0,0
CUST_01259,157,5,6613.17,0
CUST_01260,152,2,5432.97,1
CUST_01261,160,1,6403.75,1
CUST_01262,108,2,7070.48,1
CUST_01263,3,6,7650.76,0
CUST_01264,235,2,3247.3199999999997,1
CUST_01265,118,4,2709.51,0
CUST_01266,94,3,4251.02,0
CUST_01267,1,3,4608.0599999999995,0
CUST_01268,5,6,3420.42,0
CUST_01269,86,5,3535.18,0
CUST_01270,53,6,6462.98,0
CUST_01271,301,1,785.86,1
CUST_01272,176,2,1975.5,1
CUST_01273,61,2,4834.0199999999995,0
CUST_01274,72,4,10982.47,0
CUST_01275,4,2,3398.94,0
CUST_01276,281,2,258.95,1
CUST_01277,1,3,3840.34,0
CUST_01278,179,7,5346.62,0
CUST_01279,183,6,2094.58,0
CUST_01280,65,2,2545.95,1
CUST_01281,311,6,6269.99,0
CUST_01282,60,6,22258.16,0
CUST_01283,57,3,6087.21,0
CUST_01284,63,1,83.55,1
CUST_01285,150,3,3170.42,1
CUST_01286,119,2,437.67999999999995,1
CUST_01287,133,1,553.93,1
CUST_01288,169,2,620.99,1
CUST_01289,164,2,801.52,1
CUST_01290,142,1,102.26,1
CUST_01291,81,3,4156.97,0
CUST_01292,146,2,1621.13,1
CUST_01293,34,3,3366.94,0
CUST_01294,24,6,3998.36,0
CUST_01295,21,8,13646.740000000002,0
CUST_01296,180,1,1482.06,1
CUST_01297,109,2,2925.8,1
CUST_01298,4,6,6446.549999999999,0
CUST_01299,225,2,3526.92,1
CUST_01300,117,2,496.86,1
CUST_01301,79,6,7192.76,0
CUST_01302,134,3,4527.5,0
CUST_01303,319,1,635.64,1
CUST_01304,27,8,4969.42,0
CUST_01305,211,3,845.6500000000001,1
CUST_01306,26,4,2119.28,0
CUST_01307,4,8,22137.199999999997,0
CUST_01308,56,4,9579.73,0
CUST_01309,43,5,3461.2200000000003,0
CUST_01310,332,2,1638.67,1
CUST_01311,10,6,5723.21,0
CUST_01312,228,1,210.74,1
CUST_01313,56,2,563.78,1
CUST_01314,83,3,2050.41,1
CUST_01315,354,1,82.64,1
CUST_01316,168,3,4928.22,0
CUST_01317,102,1,529.48,1
CUST_01318,61,2,717.22,1
CUST_01319,145,5,5787.13,0
CUST_01320,191,3,11587.47,0
CUST_01321,138,2,2625.98,1
CUST_01322,95,3,9604.98,0
CUST_01323,47,4,4033.66,0
CUST_01324,100,2,608.8699999999999,1
CUST_01325,23,4,3049.86,0
CUST_01326,14,6,3549.2799999999997,0
CUST_01327,64,5,3061.1900000000005,0
CUST_01328,418,1,1909.16,1
CUST_01329,1,5,3380.04,0
CUST_01330,130,2,2551.3199999999997,1
CUST_01331,14,6,6788.68,0
CUST_01332,71,3,1001.42,1
CUST_01333,33,5,2094.32,0
CUST_01334,87,5,1585.1,0
CUST_01335,263,2,191.60000000000002,1
CUST_01336,41,4,1307.0900000000001,0
CUST_01337,289,2,207.70000000000002,1
CUST_01338,192,5,4388.12,0
CUST_01339,76,7,3499.9,0
CUST_01340,107,1,132.65,1
CUST_01341,148,1,5603.35,1
CUST_01342,10,7,8088.509999999999,0
CUST_01343,39,1,3190.78,1
CUST_01344,43,4,632.8,0
CUST_01345,227,2,373.09000000000003,1
CUST_01346,23,5,929.55,0
CUST_01347,205,2,1186.68,1
CUST_01348,22,4,10304.03,0
CUST_01349,46,6,9755.32,0
CUST_01350,220,1,40.4,1
CUST_01351,259,1,538.15,1
CUST_01352,96,5,6989.85,0
CUST_01353,94,2,2171.58,1
CUST_01354,343,2,6429.36,1
CUST_01355,435,1,70.56,1
CUST_01356,80,2,490.53999999999996,1
CUST_01357,142,3,1811.31,1
CUST_01358,121,5,3868.4,0
CUST_01359,354,1,3080.41,1
CUST_01360,125,2,585.3199999999999,1
CUST_01361,37,3,1070.01,0
CUST_01362,51,7,3255.2400000000002,0
CUST_01363,9,3,3501.62,0
CUST_01364,409,1,245.86,1
CUST_01365,99,8,10484.18,0
CUST_01366,231,1,4091.43,1
CUST_01367,328,2,1184.6,1
CUST_01368,215,3,1740.45,1
CUST_01369,53,1,22.22,1
CUST_01370,11,4,18439.08,0
CUST_01371,184,8,27115.530000000002,0
CUST_01372,18,10,5608.4,0
CUST_01373,26,2,1717.58,1
CUST_01374,1,4,2770.62,0
CUST_01375,22,2,1575.63,0
CUST_01376,99,4,3407.52,0
CUST_01377,9,2,1927.44,0
CUST_01378,136,1,2132.85,1
CUST_01379,306,1,31.53,1
CUST_01380,117,1,523.25,1
CUST_01381,51,2,1478.43,1
CUST_01382,36,6,8450.95,0
CUST_01383,12,7,21058.02,0
CUST_01384,47,5,2228.4700000000003,0
CUST_01385,96,1,528.73,1
CUST_01386,20,3,872.75,0
CUST_01387,3,5,8892.11,0
CUST_01388,25,6,948.48,0
CUST_01389,35,3,3648.79,0
CUST_01390,321,2,2172.9900000000002,1
CUST_01391,230,1,6578.58,1
CUST_01392,360,1,234.5,1
CUST_01393,1,5,4446.15,0
CUST_01394,20,1,1199.06,1
CUST_01395,22,8,5492.36,0
CUST_01396,187,1,6791.8,1
CUST_01397,307,3,472.3,1
CUST_01398,16,3,3893.14,0
CUST_01399,55,1,18284.96,0
CUST_01400,110,2,1231.53,1
CUST_01401,223,2,2501.35,1
CUST_01402,72,5,2071.56,0
CUST_01403,115,6,8960.65,0
CUST_01404,40,4,1075.62,0
CUST_01405,84,7,6262.28,0
CUST_01406,415,1,150.74,1
CUST_01407,216,1,215.35,1
CUST_01408,44,2,259.19,1
CUST_01409,257,3,1401.1299999999999,1
CUST_01410,75,3,3625.22,0
CUST_01411,147,1,231.47,1
CUST_01412,270,1,318.66,1
CUST_01413,332,1,509.76,1
CUST_01414,119,2,4118.24,1
CUST_01415,30,3,1446.59,0
CUST_01416,101,2,1557.46,1
CUST_01417,82,2,871.5699999999999,1
CUST_01418,107,6,15000.19,0
CUST_01419,123,5,8632.880000000001,0
CUST_01420,36,5,4002.37,0
CUST_01421,40,6,6993.9,0
CUST_01422,14,2,415.9,1
CUST_01423,15,6,5107.13,0
CUST_01424,81,3,929.06,1
CUST_01425,54,4,1545.95,0
CUST_01426,154,1,918.48,1
CUST_01427,54,3,991.8199999999999,1
CUST_01428,141,2,2357.57,1
CUST_01429,23,5,6503.9400000000005,0
CUST_01430,232,2,1417.3,1
CUST_01431,368,1,334.55,1
CUST_01432,3,9,11880.29,0
CUST_01433,79,3,2774.3599999999997,0
CUST_01434,303,1,326.34,1
CUST_01435,72,10,16104.31,0
CUST_01436,105,6,3939.0699999999997,0
CUST_01437,308,3,3863.36,1
CUST_01438,60,4,1393.44,0
CUST_01439,93,1,81.82,1
CUST_01440,8,2,1947.9299999999998,0
CUST_01441,189,1,166.42,1
CUST_01442,5,2,2354.32,0
CUST_01443,25,6,10539.84,0
CUST_01444,115,4,20730.11,0
CUST_01445,82,3,1853.96,1
CUST_01446,197,2,790.8599999999999,1
CUST_01447,162,1,2966.42,1
CUST_01448,264,2,5563.580000000001,1
CUST_01449,140,4,4170.139999999999,0
CUST_01450,336,1,292.9,1
CUST_01451,256,1,3346.95,1
CUST_01452,130,2,2110.1,1
CUST_01453,92,1,395.33,1
CUST_01454,67,5,2823.9399999999996,0
CUST_01455,71,7,4651.17,0
CUST_01456,184,4,5940.030000000001,0
CUST_01457,76,2,308.15999999999997,1
CUST_01458,135,4,2035.49,0
CUST_01459,10,3,2211.5499999999997,0
CUST_01460,10,4,6088.59,0
CUST_01461,15,5,1625.55,0
CUST_01462,99,4,5477.99,0
CUST_01463,92,4,2776.41,0
CUST_01464,14,4,1651.7,0
CUST_01465,13,8,7067.679999999999,0
CUST_01466,76,8,8267.77,0
CUST_01467,91,3,1869.72,1
CUST_01468,117,2,2380.17,1
CUST_01469,21,4,1433.66,0
CUST_01470,118,2,720.8599999999999,1
CUST_01471,146,5,10199.11,0
CUST_01472,34,3,1183.6000000000001,0
CUST_01473,180,3,6089.57,0
CUST_01474,47,4,9824.49,0
CUST_01475,198,2,365.21,1
CUST_01476,80,1,126.99,1
CUST_01477,63,6,3412.38,0
CUST_01478,130,5,12583.589999999998,0
CUST_01479,160,2,1745.14,1
CUST_01480,417,1,217.8,1
CUST_01481,15,4,3892.26,0
CUST_01482,77,10,10514.45,0
CUST_01483,5,4,11137.53,0
CUST_01484,11,7,4800.33,0
CUST_01485,296,1,146.1,1
CUST_01486,49,6,4082.75,0
CUST_01487,16,2,3143.6499999999996,0
CUST_01488,294,2,660.61,1
CUST_01489,77,3,3836.8999999999996,0
CUST_01490,51,2,862.24,1
CUST_01491,20,4,1380.67,0
CUST_01492,10,1,282.83,1
CUST_01493,31,6,4541.6,0
CUST_01494,203,4,2868.2599999999998,0
CUST_01495,107,3,1561.8000000000002,1
CUST_01496,404,2,856.43,1
CUST_01497,192,1,186.22,1
CUST_01498,32,2,20402.25,0
CUST_01499,335,1,127.11,1
CUST_01500,92,5,4071.25,0
CUST_01501,319,1,487.98,1
CUST_01502,171,3,3689.4300000000003,1
CUST_01503,61,5,2441.6899999999996,0
CUST_01504,16,6,8593.95,0
CUST_01505,9,5,12241.81,0
CUST_01506,34,5,3661.89,0
CUST_01507,121,3,4019.58,0
CUST_01508,92,8,14331.91,0
CUST_01509,24,9,18795.72,0
CUST_01510,114,2,994.05,1
CUST_01511,13,8,15765.400000000001,0
CUST_01512,243,2,202.8,1
CUST_01513,110,8,11739.64,0
CUST_01514,247,2,630.62,1
CUST_01515,258,2,1039.1399999999999,1
CUST_01516,381,1,7340.28,1
CUST_01517,39,5,4739.74,0
